10, -12.232453642174548, 78.801, 122.833, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 5, 8, 8, 5, 6, 5, 3, 3, 2, 2, 0.6, 0.7, 0.6, 0.6, 0.9, 0.7
10, -12.89258569592177, 22.329, 27.275, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 5, 8, 5, 6, 2, 2, 3, 3, 0.7, 0.6, 0.9, 0.7, 0.6, 0.6
10, -10.875, 31.141, 48.894, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 5, 8, 8, 5, 6, 5, 3, 3, 2, 2, 0.6, 0.7, 0.6, 0.6, 0.9, 0.7
10, -3.8620113068057713, 37.541, 53.627, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 5, 8, 5, 6, 2, 2, 3, 3, 0.7, 0.6, 0.9, 0.7, 0.6, 0.6
10, -15.466666666666669, 35.86, 39.266, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 5, 8, 8, 5, 5, 6, 3, 3, 2, 2, 0.7, 0.6, 0.6, 0.6, 0.9, 0.7
10, -10.89225443530939, 122.821, 125.464, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 5, 8, 5, 6, 2, 2, 3, 3, 0.7, 0.6, 0.9, 0.7, 0.6, 0.6
10, -10.581288505917474, 14.676, 17.815, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 8, 5, 6, 5, 2, 3, 3, 2, 0.6, 0.7, 0.9, 0.6, 0.6, 0.7
10, -10.751486287796459, 104.614, 171.4, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 5, 8, 8, 5, 5, 6, 3, 3, 2, 2, 0.7, 0.6, 0.6, 0.6, 0.9, 0.7
10, -12.14817190454852, 62.263, 78.474, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 8, 5, 5, 6, 2, 3, 3, 2, 0.7, 0.6, 0.9, 0.6, 0.6, 0.7
10, -9.5299159984727, 14.684, 19.962, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 5, 8, 5, 6, 2, 2, 3, 3, 0.7, 0.6, 0.9, 0.7, 0.6, 0.6
10, -4.015676028739387, 314.673, 324.224, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 8, 5, 6, 5, 2, 3, 3, 2, 0.6, 0.7, 0.9, 0.6, 0.6, 0.7
10, -11.041747099683603, 59.865, 83.843, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 5, 8, 5, 6, 2, 2, 3, 3, 0.7, 0.6, 0.9, 0.7, 0.6, 0.6
10, -13.372867889734934, 274.591, 532.706, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 5, 8, 8, 5, 6, 5, 3, 3, 2, 2, 0.6, 0.7, 0.6, 0.6, 0.9, 0.7
10, -12.165468232121793, 56.24, 82.247, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 5, 8, 5, 6, 2, 2, 3, 3, 0.7, 0.6, 0.9, 0.7, 0.6, 0.6
10, -9.625540919772204, 64.909, 110.519, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 10, 8, 5, 8, 5, 6, 5, 2, 3, 3, 2, 0.6, 0.7, 0.9, 0.6, 0.6, 0.7
