10.0, -7.500000000000001, 11.281, 13.727, 0, 0, 1, 0, 0, 0
10.0, -7.500000000000001, 265.854, 340.643, 0, 0, 1, 0, 0, 0
10.0, -13.48022960813613, 49.406, 66.693, 0, 0, 1, 0, 0, 0
10.0, -3.8383440836704206, 886.121, 894.752, 0, 0, 1, 0, 0, 0
10.0, -10.140244822759108, 53.43, 90.858, 0, 0, 0, 0, 0, 1
10.0, -13.295847750865054, 61.283, 71.975, 0, 0, 0, 0, 0, 1
10.0, -4.200000000000001, 29.873, 31.026, 0, 0, 1, 0, 0, 0
10.0, -7.344155844155844, 22.63, 37.601, 0, 0, 0, 0, 0, 1
10.0, -10.793727875102112, 74.866, 106.881, 0, 0, 1, 0, 0, 0
10.0, -4.934503713706955, 843.981, 846.883, 0, 0, 0, 0, 0, 1
10.0, -11.905223528471888, 17.207, 23.348, 0, 0, 1, 0, 0, 0
10.0, -2.4999999999999996, 5.957, 6.682, 0, 1, 0, 0, 0, 0
10.0, -14.694072657743785, 80.414, 99.738, 0, 0, 0, 0, 0, 1
10.0, -10.252329541890852, 222.567, 232.403, 0, 0, 1, 0, 0, 0
10.0, -4.200000000000001, 37.334, 38.392, 0, 0, 1, 0, 0, 0
10.0, -9.4256156889594, 53.409, 86.058, 0, 0, 1, 0, 0, 0
10.0, -2.610000000000002, 192.784, 214.022, 0, 0, 1, 0, 0, 0
10.0, -10.965563808237677, 15.8, 17.843, 0, 0, 1, 0, 0, 0
10.0, -11.600000000000001, 64.855, 66.663, 0, 0, 0, 0, 0, 1
10.0, -9.415081748415082, 69.135, 80.877, 0, 0, 1, 0, 0, 0
